#FilamentSensor-0.2.2j
#cell_properties
%cell_identifier
-1
%center_x
358
%center_y
552
%area
56312.0
%aspect_ratio
1.161214
%long_half_axis
144.271873
%orientation
132.252902
%order_parameter
-0.066725
%new_orientation
71.706905
%new_order_parameter
0.129208
%area_interior
56312
%mean_brightness_interior
220.860828
%area_boundary
0.0
%mean_brightness_boundary
0.0
%excursion_ratio
0.132582
%number_filaments
53
%filaments
#number,center_x,center_y,length,angle,width,signed_curv,total_curv,verified
1,548.5,732.5,969.000516,90.059129,3.133174,0.0,0.0,false
2,1369.5,733.0,968.000517,89.94081,3.063284,0.0,0.0,false
3,959.0,1216.0,812.0,0.0,3.074229,0.0,0.0,false
4,959.0,250.0,816.0,0.0,3.005521,0.0,0.0,false
5,696.7,633.3,123.329016,107.993088,2.531748,0.08061,0.08061,false
6,737.9,571.1,82.818171,101.173838,2.866582,0.108215,0.108215,false
7,1015.0,1094.0,34.234486,96.709837,5.447542,0.0,0.0,false
8,748.8,719.2,35.900933,112.988717,4.982603,0.176602,0.176602,false
9,875.2,902.8,44.714169,47.726311,4.727873,0.200666,0.200666,false
10,969.0,689.5,47.883381,160.426874,4.000638,0.172157,0.172157,false
11,862.9,705.6,42.427878,173.211025,4.163437,0.230566,0.230566,false
12,999.5,750.0,49.244289,102.907409,3.100333,0.0,0.0,false
13,896.0,886.5,41.629317,24.102235,4.286594,0.0,0.0,false
14,1034.3,1059.5,85.535363,51.654425,1.982931,-0.070379,0.070379,false
15,925.0,906.0,54.332311,96.340192,3.065259,0.0,0.0,false
16,1030.1,522.9,83.090105,58.799485,1.803863,0.044426,0.139727,false
17,815.8,785.2,56.101471,105.524111,2.867827,-0.103256,0.103256,false
18,1160.2,969.6,72.683884,153.788622,1.794373,-0.126552,0.126552,false
19,871.4,889.1,36.955619,57.171458,3.641564,-0.197419,0.197419,false
20,982.4,742.5,58.937296,148.201087,2.578379,0.12746,0.12746,false
21,1052.1,792.2,78.013796,40.840358,1.678162,-0.038593,0.038593,false
22,693.0,1103.0,41.617304,35.217593,2.883673,0.0,0.0,false
23,1167.0,309.5,33.24154,83.088773,3.322831,0.0,0.0,false
24,888.5,692.5,44.294469,28.300756,2.993038,0.0,0.0,false
25,1185.4,994.7,49.713425,152.402704,2.496533,0.127535,0.127535,false
26,785.5,767.5,41.400483,52.853313,2.988092,0.0,0.0,false
27,815.5,909.5,64.63745,55.080598,1.830438,0.0,0.0,false
28,1122.9,988.5,56.151377,18.75865,1.914135,0.172338,0.172338,false
29,1122.5,942.4,74.091153,133.898294,1.607879,0.258131,0.258131,false
30,832.5,1131.0,43.185646,47.815557,2.929079,0.0,0.0,false
31,663.8,553.2,35.900933,112.988717,2.430256,0.176602,0.176602,false
32,816.0,951.0,37.735925,57.994617,2.882533,0.0,0.0,false
33,798.5,809.0,37.48333,9.211027,3.249673,0.0,0.0,false
34,765.2,895.2,52.684839,81.253838,1.878181,0.116077,0.116077,false
35,942.0,686.0,34.176015,20.556045,2.643724,0.0,0.0,false
36,1211.0,979.0,31.048349,14.931417,2.602386,0.0,0.0,false
37,948.1,615.5,47.841829,52.650651,1.823998,0.099931,0.099931,false
38,1014.3,532.7,55.773227,57.449997,1.59314,0.054761,0.054761,false
39,764.2,1020.1,37.647968,61.38954,1.864229,0.170332,0.170332,false
40,808.3,846.2,31.65351,10.954063,1.823957,0.270717,0.270717,false
41,697.7,602.6,57.862589,127.266402,1.574652,0.09595,0.09595,false
42,1122.0,417.5,43.829214,62.850318,1.79,0.0,0.0,false
43,1107.0,649.0,49.678969,40.100908,1.671348,0.0,0.0,false
44,1152.0,621.0,50.159745,23.498566,1.518665,0.0,0.0,false
45,825.5,687.5,37.121422,152.744672,1.965687,0.0,0.0,false
46,1126.5,735.5,41.400483,37.146687,1.544148,0.0,0.0,false
47,805.5,646.5,37.44329,124.114473,1.719965,0.0,0.0,false
48,911.0,683.5,36.674242,11.003541,1.822201,0.0,0.0,false
49,1091.0,822.0,33.105891,64.983107,1.744172,0.0,0.0,false
50,1084.5,682.5,31.400637,80.837653,1.775039,0.0,0.0,false
51,1078.0,1015.0,39.69903,42.954592,1.406002,0.201491,0.201491,false
52,957.5,802.0,31.32092,73.300756,1.580424,0.0,0.0,false
53,1147.0,705.5,36.619667,34.99202,1.553633,0.0,0.0,false
%orientation_field_1_center_x
854
%orientation_field_1_center_y
900
%orientation_field_1_area
0.065794
%orientation_field_1_aspect_ratio
4.133105
%orientation_field_1_long_half_axis
44.298307
%orientation_field_1_alignment
41.205444
%orientation_field_1_orientation_mean
60.5
%orientation_field_1_orientation_sigma
6.875379
%orientation_field_1_number_of_filaments
6
%orientation_field_1_mass
691.753825
%orientation_field_1_filaments
875.2,902.8,44.714169,47.726311,4.727873
871.4,889.1,36.955619,57.171458,3.641564
815.5,909.5,64.63745,55.080598,1.830438
816.0,951.0,37.735925,57.994617,2.882533
764.2,1020.1,37.647968,61.38954,1.864229
957.5,802.0,31.32092,73.300756,1.580424
