668,620
668,621
668,622
668,623
669,624
669,625
670,626
670,627
671,628
672,629
673,630
674,631
674,632
675,633
676,634
677,635
678,636
679,637
680,638
681,638
682,639
683,639
684,640
685,640
686,640
687,640
688,640
689,639
690,640
691,640
692,640
693,641
694,642
694,643
695,644
695,645
696,646
697,647
698,648
699,648
700,649
701,650
702,651
703,651
704,652
705,653
706,654
707,654
708,655
709,655
710,656
711,656
712,657
713,657
714,658
715,658
716,658
717,658
718,659
719,659
720,659
721,659
722,659
723,659
724,660
725,661
725,662
725,663
725,664
725,665
726,666
726,667
727,668
727,669
728,670
728,671
727,672
727,673
726,674
726,675
726,676
726,677
726,678
726,679
726,680
727,681
727,682
728,683
728,684
729,685
730,686
731,687
732,687
733,688
734,689
735,689
736,690
737,690
738,691
739,691
740,691
741,691
742,691
743,691
744,692
744,693
745,694
745,695
746,696
746,697
747,698
748,699
749,700
750,701
751,701
752,702
753,702
754,703
755,703
756,703
757,703
758,704
759,704
760,705
760,706
761,707
761,708
761,709
761,710
761,711
761,712
761,713
761,714
761,715
762,716
762,717
763,718
763,719
764,720
764,721
765,722
766,723
766,724
767,725
768,726
769,727
770,727
771,728
772,728
773,729
774,730
775,730
776,731
777,732
777,733
778,734
779,735
780,736
781,737
782,738
783,739
784,740
785,741
786,742
787,743
788,744
789,745
790,746
791,747
791,748
791,749
791,750
791,751
792,752
792,753
792,754
792,755
792,756
792,757
793,758
793,759
794,760
794,761
795,762
796,763
797,764
798,765
799,766
800,766
801,767
802,768
803,769
804,770
805,771
806,772
807,773
808,774
809,774
810,775
811,776
812,777
813,778
813,779
814,780
814,781
813,781
812,781
811,781
810,782
809,782
808,783
807,783
806,784
805,785
804,786
804,787
803,788
803,789
802,790
802,791
802,792
802,793
802,794
803,795
803,796
804,797
804,798
805,799
806,800
807,801
807,802
808,803
809,804
809,805
810,806
811,807
811,808
812,809
813,810
813,811
814,812
815,813
816,814
817,815
818,816
818,817
819,818
820,819
821,820
822,821
823,822
824,823
825,824
826,824
827,825
828,826
829,827
830,828
831,829
832,830
832,831
833,832
834,833
835,834
836,835
837,836
838,837
839,838
840,839
841,840
842,841
843,842
844,843
845,843
846,844
847,845
848,846
849,847
850,848
851,849
852,850
853,851
854,851
855,852
856,853
857,854
858,855
859,856
860,856
861,857
862,858
863,859
864,859
865,860
866,861
867,861
868,862
869,862
870,863
871,863
872,864
873,865
874,865
875,866
876,867
877,868
878,868
879,869
880,870
881,871
882,871
883,872
884,873
885,873
886,874
887,874
888,875
889,875
890,876
891,876
892,877
893,877
894,878
895,878
896,879
897,880
898,880
899,881
900,882
901,882
902,883
903,883
904,884
905,884
906,885
907,886
908,887
909,888
910,889
911,890
912,891
913,892
914,893
915,893
916,894
917,894
918,895
919,895
920,895
921,895
921,896
922,897
922,898
923,899
924,900
925,901
926,901
927,902
928,902
929,903
930,904
931,904
932,905
933,905
934,906
935,906
936,906
937,906
938,907
938,908
939,909
940,910
941,911
942,912
943,912
944,913
945,913
946,914
947,914
948,914
949,914
950,914
951,914
952,914
952,915
953,916
954,917
955,918
956,919
957,919
958,920
959,920
960,921
961,921
962,922
963,923
963,924
963,925
963,926
963,927
962,928
961,929
960,930
960,931
959,932
959,933
958,934
958,935
957,936
957,937
956,938
956,939
955,939
954,939
953,939
952,939
951,938
950,938
949,937
948,937
947,936
946,936
945,936
944,935
943,935
942,935
941,935
940,934
939,934
939,933
938,932
937,931
936,930
935,930
934,929
933,929
932,928
931,928
930,928
929,928
928,927
927,927
926,927
925,927
924,927
923,926
922,926
921,926
920,925
919,925
